Value_timestamp,Unite_timestamp,Value_position_lat,Unite_position_lat,Value_position_long,Unite_position_long,Value_distance,Unite_distance,Value_heart_rate,Unite_heart_rate,Value_speed,Unite_speed,Value_altitude,Unite_altitude,Value_temperature,Unite_temperature
1371871223000,ms,-31.97189080528915,degrees,116.13463813439012,degrees,10213.21,m,125,bpm,4.981,m/s,250.39999999999998,m,null,null
1371871226000,ms,-31.971856774762273,degrees,116.13448642194271,degrees,10228.04,m,125,bpm,5.052,m/s,250.20000000000005,m,null,null
1371871227000,ms,-31.97185459546745,degrees,116.13443269394338,degrees,10233.12,m,124,bpm,5.087,m/s,250.20000000000005,m,null,null
1371871231000,ms,-31.97191142477095,degrees,116.13424091599882,degrees,10252.71,m,124,bpm,5.057,m/s,249.79999999999995,m,null,null
1371871232000,ms,-31.971939001232386,degrees,116.13420252688229,degrees,10257.45,m,124,bpm,5.024,m/s,249.79999999999995,m,null,null
1371871233000,ms,-31.971958866342902,degrees,116.1341605335474,degrees,10261.99,m,124,bpm,4.989,m/s,249.79999999999995,m,null,null
1371871236000,ms,-31.97201209142804,degrees,116.13401284441352,degrees,10277.14,m,124,bpm,4.916,m/s,249.79999999999995,m,null,null
1371871239000,ms,-31.972106471657753,degrees,116.13393480889499,degrees,10290.4,m,123,bpm,4.811,m/s,249.79999999999995,m,null,null
1371871241000,ms,-31.972179813310504,degrees,116.13394319079816,degrees,10298.56,m,124,bpm,4.643,m/s,249.60000000000002,m,null,null
1371871242000,ms,-31.97221535257995,degrees,116.1339446157217,degrees,10302.5,m,124,bpm,4.557,m/s,249.60000000000002,m,null,null
1371871243000,ms,-31.972251813858747,degrees,116.13393891602755,degrees,10306.57,m,125,bpm,4.516,m/s,249.60000000000002,m,null,null
1371871247000,ms,-31.972394976764917,degrees,116.13393397070467,degrees,10322.49,m,128,bpm,4.235,m/s,249.60000000000002,m,null,null
1371871250000,ms,-31.97248843498528,degrees,116.133974455297,degrees,10333.7,m,130,bpm,3.946,m/s,249.60000000000002,m,null,null
1371871255000,ms,-31.97263704612851,degrees,116.1340949870646,degrees,10353.74,m,133,bpm,3.93,m/s,249.60000000000002,m,null,null
1371871257000,ms,-31.972701754420996,degrees,116.13413295708597,degrees,10361.76,m,134,bpm,3.929,m/s,249.79999999999995,m,null,null
1371871262000,ms,-31.972863106057048,degrees,116.13422482274473,degrees,10381.63,m,137,bpm,3.994,m/s,250.20000000000005,m,null,null
1371871264000,ms,-31.972929826006293,degrees,116.13426036201417,degrees,10389.76,m,138,bpm,4.021,m/s,250.39999999999998,m,null,null
1371871269000,ms,-31.9730918481946,degrees,116.13427544943988,degrees,10408.3,m,140,bpm,3.877,m/s,251.0,m,null,null
1371871274000,ms,-31.973255462944508,degrees,116.13420328125358,degrees,10427.68,m,141,bpm,3.834,m/s,251.39999999999998,m,null,null
1371871279000,ms,-31.973414551466703,degrees,116.13410068675876,degrees,10447.76,m,143,bpm,3.906,m/s,251.79999999999995,m,null,null
1371871286000,ms,-31.973643377423286,degrees,116.13398560322821,degrees,10475.28,m,144,bpm,3.995,m/s,252.20000000000005,m,null,null
1371871290000,ms,-31.973737254738808,degrees,116.13396096043289,degrees,10485.97,m,144,bpm,3.556,m/s,252.60000000000002,m,null,null
1371871295000,ms,-31.97387320920825,degrees,116.13390044309199,degrees,10502.28,m,143,bpm,3.217,m/s,253.20000000000005,m,null,null
1371871296000,ms,-31.97390112094581,degrees,116.13389038480818,degrees,10505.48,m,142,bpm,3.154,m/s,253.20000000000005,m,null,null
1371871298000,ms,-31.973964823409915,degrees,116.13387831486762,degrees,10512.65,m,143,bpm,3.105,m/s,253.39999999999998,m,null,null
1371871302000,ms,-31.974077560007572,degrees,116.13377965986729,degrees,10528.51,m,144,bpm,3.513,m/s,254.0,m,null,null
1371871307000,ms,-31.974227260798216,degrees,116.13368318416178,degrees,10547.49,m,146,bpm,3.761,m/s,254.60000000000002,m,null,null
1371871312000,ms,-31.974385930225253,degrees,116.13362392410636,degrees,10566.0,m,148,bpm,3.812,m/s,255.20000000000005,m,null,null
1371871317000,ms,-31.974518867209554,degrees,116.1334995366633,degrees,10584.91,m,148,bpm,3.748,m/s,256.0,m,null,null
1371871321000,ms,-31.9746286701411,degrees,116.13342393189669,degrees,10599.08,m,149,bpm,3.675,m/s,256.79999999999995,m,null,null
1371871326000,ms,-31.97478306479752,degrees,116.13339174538851,degrees,10616.46,m,150,bpm,3.592,m/s,257.79999999999995,m,null,null
1371871327000,ms,-31.974808294326067,degrees,116.13337607122958,degrees,10619.61,m,150,bpm,3.541,m/s,258.0,m,null,null
1371871329000,ms,-31.97482463903725,degrees,116.13332225941122,degrees,10625.2,m,149,bpm,3.382,m/s,258.4,m,null,null
1371871331000,ms,-31.974819526076317,degrees,116.13326375372708,degrees,10630.76,m,149,bpm,3.223,m/s,258.79999999999995,m,null,null
1371871335000,ms,-31.974816592410207,degrees,116.13316333852708,degrees,10640.15,m,147,bpm,2.869,m/s,259.6,m,null,null
1371871340000,ms,-31.974765546619892,degrees,116.13300232216716,degrees,10656.32,m,144,bpm,2.82,m/s,260.20000000000005,m,null,null
1371871343000,ms,-31.974729923531413,degrees,116.13286117091775,degrees,10670.68,m,143,bpm,3.294,m/s,260.20000000000005,m,null,null
1371871344000,ms,-31.974750962108374,degrees,116.13281473517418,degrees,10675.61,m,143,bpm,3.492,m/s,260.20000000000005,m,null,null
1371871347000,ms,-31.974773928523064,degrees,116.13270434550941,degrees,10686.55,m,141,bpm,3.882,m/s,260.0,m,null,null
1371871351000,ms,-31.974704694002867,degrees,116.13258825615048,degrees,10700.04,m,139,bpm,3.975,m/s,260.0,m,null,null
1371871355000,ms,-31.974614337086678,degrees,116.13253804855049,degrees,10712.71,m,135,bpm,3.544,m/s,260.0,m,null,null
1371871357000,ms,-31.97454158216715,degrees,116.13254894502461,degrees,10720.95,m,132,bpm,3.401,m/s,259.79999999999995,m,null,null
1371871359000,ms,-31.974497996270657,degrees,116.13252111710608,degrees,10726.68,m,129,bpm,3.331,m/s,260.0,m,null,null
1371871362000,ms,-31.974521800875664,degrees,116.13242732360959,degrees,10735.87,m,128,bpm,3.291,m/s,259.79999999999995,m,null,null
1371871366000,ms,-31.9746373873204,degrees,116.13235004246235,degrees,10750.85,m,131,bpm,3.428,m/s,259.79999999999995,m,null,null
1371871371000,ms,-31.974751548841596,degrees,116.13226898945868,degrees,10765.95,m,133,bpm,3.258,m/s,260.0,m,null,null
1371871376000,ms,-31.974823381751776,degrees,116.13211392425,degrees,10782.86,m,135,bpm,3.267,m/s,259.79999999999995,m,null,null
1371871379000,ms,-31.97484307922423,degrees,116.13198895007372,degrees,10794.99,m,135,bpm,3.381,m/s,260.0,m,null,null
1371871380000,ms,-31.974869314581156,degrees,116.13195768557489,degrees,10799.11,m,135,bpm,3.44,m/s,260.0,m,null,null
1371871383000,ms,-31.974959755316377,degrees,116.13190236501396,degrees,10810.43,m,136,bpm,3.705,m/s,260.20000000000005,m,null,null
1371871385000,ms,-31.975011890754104,degrees,116.13185819238424,degrees,10817.58,m,137,bpm,3.748,m/s,260.20000000000005,m,null,null
1371871389000,ms,-31.975046088919044,degrees,116.13172844052315,degrees,10830.78,m,139,bpm,3.655,m/s,261.0,m,null,null
1371871390000,ms,-31.97504441253841,degrees,116.13169558346272,degrees,10833.89,m,139,bpm,3.582,m/s,261.20000000000005,m,null,null
1371871394000,ms,-31.975099397823215,degrees,116.13158787600696,degrees,10845.86,m,140,bpm,3.241,m/s,261.79999999999995,m,null,null
1371871396000,ms,-31.975135691463947,degrees,116.13154211081564,degrees,10851.77,m,141,bpm,3.159,m/s,262.20000000000005,m,null,null
1371871398000,ms,-31.97517885826528,degrees,116.13155049271882,degrees,10856.55,m,141,bpm,3.022,m/s,262.4,m,null,null
1371871402000,ms,-31.975249517709017,degrees,116.13161394372582,degrees,10866.54,m,140,bpm,2.758,m/s,263.0,m,null,null
1371871404000,ms,-31.975293355062604,degrees,116.1316429451108,degrees,10872.21,m,140,bpm,2.691,m/s,263.20000000000005,m,null,null
1371871409000,ms,-31.97539620101452,degrees,116.13172919489443,degrees,10886.54,m,141,bpm,2.69,m/s,264.0,m,null,null
1371871412000,ms,-31.975456718355417,degrees,116.13178367726505,degrees,10894.87,m,142,bpm,2.774,m/s,264.4,m,null,null
1371871414000,ms,-31.97548915632069,degrees,116.13183497451246,degrees,10900.9,m,141,bpm,2.875,m/s,264.79999999999995,m,null,null
1371871419000,ms,-31.97559602558613,degrees,116.13190471194685,degrees,10914.8,m,141,bpm,2.873,m/s,265.4,m,null,null
1371871423000,ms,-31.97565671056509,degrees,116.13201736472547,degrees,10927.38,m,141,bpm,2.942,m/s,265.79999999999995,m,null,null
1371871425000,ms,-31.97569577023387,degrees,116.13206773996353,degrees,10933.85,m,142,bpm,3.004,m/s,265.79999999999995,m,null,null
1371871430000,ms,-31.975765088573098,degrees,116.13221341744065,degrees,10949.9,m,141,bpm,3.146,m/s,266.4,m,null,null
1371871434000,ms,-31.975820492953062,degrees,116.13235305994749,degrees,10964.63,m,141,bpm,3.387,m/s,266.79999999999995,m,null,null
1371871437000,ms,-31.975845890119672,degrees,116.13243319094181,degrees,10972.62,m,140,bpm,3.265,m/s,267.6,m,null,null
1371871438000,ms,-31.97586005553603,degrees,116.13244190812111,degrees,10974.25,m,140,bpm,3.154,m/s,267.79999999999995,m,null,null
1371871441000,ms,-31.97590338997543,degrees,116.13239857368171,degrees,10980.57,m,139,bpm,2.91,m/s,268.4,m,null,null
1371871447000,ms,-31.976010594516993,degrees,116.13227066583931,degrees,10997.46,m,138,bpm,2.519,m/s,269.6,m,null,null
1371871449000,ms,-31.976042948663235,degrees,116.13225289620459,degrees,11001.54,m,138,bpm,2.452,m/s,270.0,m,null,null
1371871451000,ms,-31.97606658563018,degrees,116.13224116154015,degrees,11004.36,m,137,bpm,2.388,m/s,270.4,m,null,null
1371871455000,ms,-31.976103549823165,degrees,116.13220788538456,degrees,11010.41,m,136,bpm,2.093,m/s,271.4,m,null,null
1371871459000,ms,-31.976162558421493,degrees,116.13226379267871,degrees,11019.05,m,137,bpm,1.823,m/s,272.0,m,null,null
1371871463000,ms,-31.976227182894945,degrees,116.13230712711811,degrees,11027.23,m,137,bpm,1.91,m/s,273.0,m,null,null
1371871467000,ms,-31.976288622245193,degrees,116.13238273188472,degrees,11036.94,m,137,bpm,2.237,m/s,274.0,m,null,null
1371871469000,ms,-31.97631577961147,degrees,116.13242112100124,degrees,11041.74,m,137,bpm,2.285,m/s,274.4,m,null,null
1371871471000,ms,-31.976319551467896,degrees,116.13247401081026,degrees,11046.74,m,137,bpm,2.337,m/s,274.79999999999995,m,null,null
1371871475000,ms,-31.97635844349861,degrees,116.1325687263161,degrees,11056.74,m,136,bpm,2.484,m/s,275.6,m,null,null
1371871481000,ms,-31.976404627785087,degrees,116.13274843432009,degrees,11074.53,m,136,bpm,2.732,m/s,276.79999999999995,m,null,null
1371871485000,ms,-31.976440167054534,degrees,116.13283770158887,degrees,11083.98,m,135,bpm,2.669,m/s,277.6,m,null,null
1371871486000,ms,-31.976439664140344,degrees,116.1328689660877,degrees,11086.94,m,135,bpm,2.696,m/s,278.0,m,null,null
1371871488000,ms,-31.976455757394433,degrees,116.13292110152543,degrees,11092.37,m,134,bpm,2.749,m/s,278.4,m,null,null
1371871489000,ms,-31.976468581706285,degrees,116.1329397931695,degrees,11094.61,m,134,bpm,2.712,m/s,278.6,m,null,null
1371871493000,ms,-31.976472018286586,degrees,116.13304615952075,degrees,11105.19,m,134,bpm,2.548,m/s,279.20000000000005,m,null,null
1371871497000,ms,-31.976529182866216,degrees,116.13315336406231,degrees,11117.34,m,134,bpm,2.765,m/s,280.0,m,null,null
1371871503000,ms,-31.97661878541112,degrees,116.13329669460654,degrees,11134.18,m,134,bpm,2.889,m/s,281.20000000000005,m,null,null
1371871504000,ms,-31.97662817314267,degrees,116.1333251092583,degrees,11137.07,m,134,bpm,2.908,m/s,281.4,m,null,null
1371871510000,ms,-31.97669648565352,degrees,116.13346357829869,degrees,11152.28,m,133,bpm,2.672,m/s,282.4,m,null,null
1371871517000,ms,-31.9768063724041,degrees,116.13359609618783,degrees,11169.82,m,134,bpm,2.512,m/s,283.0,m,null,null
1371871523000,ms,-31.976927910000086,degrees,116.13369223661721,degrees,11186.1,m,137,bpm,2.6,m/s,283.4,m,null,null
1371871525000,ms,-31.976965544745326,degrees,116.13371822051704,degrees,11190.95,m,138,bpm,2.581,m/s,283.4,m,null,null
1371871531000,ms,-31.977087585255504,degrees,116.13379592075944,degrees,11206.64,m,141,bpm,2.637,m/s,283.6,m,null,null
1371871538000,ms,-31.977232424542308,degrees,116.13390279002488,degrees,11225.71,m,142,bpm,2.681,m/s,283.79999999999995,m,null,null
1371871546000,ms,-31.977419340983033,degrees,116.13402617163956,degrees,11249.5,m,141,bpm,2.924,m/s,284.4,m,null,null
1371871553000,ms,-31.97759754024446,degrees,116.13407176919281,degrees,11270.02,m,139,bpm,3.011,m/s,284.79999999999995,m,null,null
1371871558000,ms,-31.977732656523585,degrees,116.13402382470667,degrees,11285.53,m,139,bpm,3.035,m/s,285.6,m,null,null
1371871564000,ms,-31.977885961532593,degrees,116.13394109532237,degrees,11304.22,m,138,bpm,3.131,m/s,286.20000000000005,m,null,null
1371871571000,ms,-31.97807690128684,degrees,116.133800027892,degrees,11329.51,m,136,bpm,3.412,m/s,286.6,m,null,null
1371871579000,ms,-31.978253172710538,degrees,116.13357924856246,degrees,11358.21,m,134,bpm,3.607,m/s,287.4,m,null,null
1371871585000,ms,-31.97843011468649,degrees,116.13346575759351,degrees,11380.72,m,134,bpm,3.686,m/s,287.79999999999995,m,null,null
1371871593000,ms,-31.97867595590651,degrees,116.13332091830671,degrees,11411.2,m,136,bpm,3.803,m/s,288.0,m,null,null
1371871597000,ms,-31.97879657149315,degrees,116.13325763493776,degrees,11425.81,m,139,bpm,3.78,m/s,288.20000000000005,m,null,null
1371871599000,ms,-31.978857340291142,degrees,116.13323056139052,degrees,11433.02,m,140,bpm,3.726,m/s,288.20000000000005,m,null,null
1371871606000,ms,-31.979065965861082,degrees,116.13311698660254,degrees,11458.54,m,140,bpm,3.615,m/s,288.4,m,null,null
1371871613000,ms,-31.97927945293486,degrees,116.13300953060389,degrees,11484.34,m,138,bpm,3.699,m/s,288.6,m,null,null
1371871618000,ms,-31.979424208402634,degrees,116.13292537629604,degrees,11502.26,m,135,bpm,3.65,m/s,288.79999999999995,m,null,null
1371871620000,ms,-31.979477684944868,degrees,116.13288195803761,degrees,11509.45,m,136,bpm,3.622,m/s,288.79999999999995,m,null,null
1371871626000,ms,-31.979609029367566,degrees,116.1327238753438,degrees,11530.34,m,136,bpm,3.545,m/s,289.4,m,null,null
1371871630000,ms,-31.979677928611636,degrees,116.13262278959155,degrees,11542.59,m,139,bpm,3.376,m/s,290.0,m,null,null
1371871634000,ms,-31.979737440124154,degrees,116.13249773159623,degrees,11556.11,m,142,bpm,3.333,m/s,290.79999999999995,m,null,null
1371871637000,ms,-31.979771303012967,degrees,116.13241567276418,degrees,11564.74,m,146,bpm,3.183,m/s,291.20000000000005,m,null,null
1371871640000,ms,-31.979809859767556,degrees,116.13234099000692,degrees,11572.99,m,149,bpm,3.053,m/s,291.6,m,null,null
1371871641000,ms,-31.979823354631662,degrees,116.1323179397732,degrees,11575.64,m,150,bpm,3.019,m/s,291.79999999999995,m,null,null
1371871644000,ms,-31.979871215298772,degrees,116.13227058202028,degrees,11582.72,m,153,bpm,2.778,m/s,292.20000000000005,m,null,null
1371871645000,ms,-31.979896361008286,degrees,116.13225490786135,degrees,11585.88,m,154,bpm,2.761,m/s,292.20000000000005,m,null,null
1371871648000,ms,-31.979972384870052,degrees,116.1321934685111,degrees,11596.12,m,157,bpm,2.842,m/s,292.6,m,null,null
1371871650000,ms,-31.98001622222364,degrees,116.13215449266136,degrees,11602.21,m,160,bpm,2.906,m/s,292.79999999999995,m,null,null
1371871651000,ms,-31.980036674067378,degrees,116.13213337026536,degrees,11605.23,m,161,bpm,2.913,m/s,293.0,m,null,null
1371871655000,ms,-31.980115715414286,degrees,116.13203731365502,degrees,11617.84,m,164,bpm,3.133,m/s,293.79999999999995,m,null,null
1371871658000,ms,-31.980164414271712,degrees,116.13194486126304,degrees,11628.14,m,166,bpm,3.253,m/s,294.20000000000005,m,null,null
1371871663000,ms,-31.980251083150506,degrees,116.1318192165345,degrees,11643.51,m,169,bpm,3.201,m/s,295.0,m,null,null
1371871668000,ms,-31.980356611311436,degrees,116.1317206453532,degrees,11658.54,m,172,bpm,3.104,m/s,296.0,m,null,null
1371871672000,ms,-31.980462977662683,degrees,116.13165384158492,degrees,11672.09,m,175,bpm,3.132,m/s,296.6,m,null,null
1371871678000,ms,-31.980608571320772,degrees,116.13155267201364,degrees,11690.86,m,177,bpm,3.248,m/s,297.6,m,null,null
1371871685000,ms,-31.980793392285705,degrees,116.13146927207708,degrees,11712.89,m,175,bpm,3.127,m/s,298.6,m,null,null
1371871693000,ms,-31.9810095615685,degrees,116.13139752298594,degrees,11737.88,m,173,bpm,3.118,m/s,299.6,m,null,null
1371871699000,ms,-31.981144091114402,degrees,116.13140146248043,degrees,11753.04,m,172,bpm,2.855,m/s,300.6,m,null,null
1371871702000,ms,-31.98120611719787,degrees,116.13141847774386,degrees,11760.1,m,171,bpm,2.683,m/s,301.20000000000005,m,null,null
1371871704000,ms,-31.981229418888688,degrees,116.13143750466406,degrees,11763.25,m,170,bpm,2.407,m/s,301.6,m,null,null
1371871706000,ms,-31.981250289827585,degrees,116.13144496455789,degrees,11765.74,m,169,bpm,2.148,m/s,301.79999999999995,m,null,null
1371871709000,ms,-31.981269232928753,degrees,116.13144362345338,degrees,11767.28,m,167,bpm,0.0,m/s,302.6,m,null,null
1371871713000,ms,-31.981276022270322,degrees,116.13144898787141,degrees,11767.73,m,164,bpm,0.0,m/s,303.4,m,null,null
1371871716000,ms,-31.98128725402057,degrees,116.13144907169044,degrees,11768.57,m,161,bpm,0.0,m/s,304.20000000000005,m,null,null
1371871719000,ms,-31.981294881552458,degrees,116.1314473953098,degrees,11769.28,m,158,bpm,0.0,m/s,305.0,m,null,null
1371871725000,ms,-31.98129739612341,degrees,116.13144219852984,degrees,11769.85,m,155,bpm,0.0,m/s,306.6,m,null,null
1371871731000,ms,-31.981300078332424,degrees,116.13143482245505,degrees,11770.56,m,152,bpm,0.0,m/s,308.0,m,null,null
1371871734000,ms,-31.981300078332424,degrees,116.13143540918827,degrees,11770.62,m,149,bpm,0.0,m/s,308.6,m,null,null
1371871737000,ms,-31.981298318132758,degrees,116.13143934868276,degrees,11770.62,m,145,bpm,0.0,m/s,309.0,m,null,null
1371871740000,ms,-31.981297731399536,degrees,116.13144194707274,degrees,11770.62,m,142,bpm,0.0,m/s,309.4,m,null,null
1371871744000,ms,-31.98129546828568,degrees,116.13144823350012,degrees,11770.62,m,139,bpm,0.0,m/s,310.0,m,null,null
1371871746000,ms,-31.981292786076665,degrees,116.13145410083234,degrees,11770.62,m,136,bpm,0.0,m/s,310.20000000000005,m,null,null
1371871750000,ms,-31.98129002004862,degrees,116.13146181218326,degrees,11770.62,m,133,bpm,0.0,m/s,310.6,m,null,null
1371871758000,ms,-31.981287421658635,degrees,116.13147128373384,degrees,11770.63,m,130,bpm,0.0,m/s,311.20000000000005,m,null,null
1371871759000,ms,-31.981289349496365,degrees,116.13147145137191,degrees,11770.76,m,127,bpm,0.0,m/s,311.4,m,null,null
1371871764000,ms,-31.98128566145897,degrees,116.13147522322834,degrees,11770.76,m,124,bpm,0.0,m/s,311.6,m,null,null
1371871767000,ms,-31.98128566145897,degrees,116.13147824071348,degrees,11770.76,m,121,bpm,0.0,m/s,311.79999999999995,m,null,null
1371871772000,ms,-31.981284571811557,degrees,116.13148209638894,degrees,11770.78,m,118,bpm,0.0,m/s,312.0,m,null,null
1371871781000,ms,-31.981282979249954,degrees,116.13148720934987,degrees,11770.78,m,114,bpm,0.0,m/s,312.6,m,null,null
1371871794000,ms,-31.981282643973827,degrees,116.13148779608309,degrees,11770.84,m,111,bpm,0.0,m/s,313.20000000000005,m,null,null
1371871798000,ms,-31.98128281161189,degrees,116.13148704171181,degrees,11770.92,m,114,bpm,0.0,m/s,313.4,m,null,null
1371871810000,ms,-31.981287337839603,degrees,116.13148025237024,degrees,11771.75,m,111,bpm,0.0,m/s,313.79999999999995,m,null,null
1371871821000,ms,-31.981288008391857,degrees,116.13148285076022,degrees,11772.02,m,108,bpm,0.0,m/s,314.20000000000005,m,null,null
1371871828000,ms,-31.98128717020154,degrees,116.13148335367441,degrees,11772.12,m,105,bpm,0.0,m/s,314.4,m,null,null
1371871834000,ms,-31.981285829097033,degrees,116.13148301839828,degrees,11772.16,m,108,bpm,0.0,m/s,314.4,m,null,null
1371871839000,ms,-31.98128566145897,degrees,116.13148218020797,degrees,11772.25,m,104,bpm,0.0,m/s,314.4,m,null,null
1371871886000,ms,-31.981315752491355,degrees,116.1314719542861,degrees,11775.86,m,101,bpm,0.0,m/s,316.0,m,null,null
1371871889000,ms,-31.98131642304361,degrees,116.13147438503802,degrees,11775.86,m,98,bpm,0.0,m/s,316.20000000000005,m,null,null
1371871893000,ms,-31.981317093595862,degrees,116.13147589378059,degrees,11775.93,m,102,bpm,0.0,m/s,316.4,m,null,null
1371871895000,ms,-31.98131457902491,degrees,116.13147782161832,degrees,11775.93,m,105,bpm,0.0,m/s,316.6,m,null,null
1371871904000,ms,-31.98131935670972,degrees,116.13144848495722,degrees,11779.04,m,109,bpm,0.677,m/s,317.4,m,null,null
1371871906000,ms,-31.981330001726747,degrees,116.13143096677959,degrees,11781.02,m,113,bpm,0.78,m/s,317.6,m,null,null
1371871908000,ms,-31.981347184628248,degrees,116.13142250105739,degrees,11783.15,m,116,bpm,0.844,m/s,317.6,m,null,null
1371871909000,ms,-31.981360595673323,degrees,116.13143038004637,degrees,11784.81,m,118,bpm,0.913,m/s,317.6,m,null,null
1371871912000,ms,-31.981427147984505,degrees,116.13143616355956,degrees,11792.41,m,121,bpm,1.301,m/s,317.6,m,null,null
1371871913000,ms,-31.981451539322734,degrees,116.1314270272851,degrees,11795.24,m,122,bpm,1.495,m/s,317.79999999999995,m,null,null
1371871916000,ms,-31.981530245393515,degrees,116.1314164660871,degrees,11804.07,m,125,bpm,2.047,m/s,317.6,m,null,null
1371871918000,ms,-31.981580117717385,degrees,116.13143029622734,degrees,11809.75,m,126,bpm,2.347,m/s,317.6,m,null,null
1371871920000,ms,-31.981640551239252,degrees,116.13144177943468,degrees,11816.55,m,129,bpm,2.739,m/s,317.6,m,null,null
1371871923000,ms,-31.981732500717044,degrees,116.1314318049699,degrees,11826.91,m,132,bpm,3.101,m/s,317.6,m,null,null
1371871924000,ms,-31.98176166974008,degrees,116.13142644055188,degrees,11830.17,m,132,bpm,3.135,m/s,317.6,m,null,null
1371871929000,ms,-31.981907011941075,degrees,116.13141663372517,degrees,11846.36,m,135,bpm,3.286,m/s,317.4,m,null,null
1371871930000,ms,-31.981933247298002,degrees,116.13142191432416,degrees,11849.3,m,135,bpm,3.302,m/s,317.4,m,null,null
1371871933000,ms,-31.982006672769785,degrees,116.13144353963435,degrees,11857.74,m,138,bpm,3.149,m/s,317.4,m,null,null
1371871934000,ms,-31.98203324340284,degrees,116.13143524155021,degrees,11860.79,m,138,bpm,3.108,m/s,317.4,m,null,null
1371871935000,ms,-31.982057634741068,degrees,116.13142685964704,degrees,11863.61,m,139,bpm,3.061,m/s,317.4,m,null,null
1371871939000,ms,-31.982158720493317,degrees,116.13140095956624,degrees,11875.14,m,142,bpm,2.967,m/s,317.4,m,null,null
1371871942000,ms,-31.98223264887929,degrees,116.13135921768844,degrees,11884.31,m,144,bpm,2.917,m/s,317.4,m,null,null
1371871944000,ms,-31.982278414070606,degrees,116.13134521991014,degrees,11889.57,m,147,bpm,2.91,m/s,317.4,m,null,null
1371871948000,ms,-31.98238612152636,degrees,116.13134203478694,degrees,11901.85,m,150,bpm,2.945,m/s,317.4,m,null,null
1371871949000,ms,-31.982400538399816,degrees,116.13132485188544,degrees,11904.1,m,150,bpm,2.917,m/s,317.4,m,null,null
1371871952000,ms,-31.982377404347062,degrees,116.13129056990147,degrees,11908.9,m,152,bpm,2.573,m/s,317.6,m,null,null
1371871954000,ms,-31.982333483174443,degrees,116.13129216246307,degrees,11913.77,m,153,bpm,2.46,m/s,317.79999999999995,m,null,null
1371871955000,ms,-31.982313031330705,degrees,116.13128570839763,degrees,11916.11,m,153,bpm,2.43,m/s,317.79999999999995,m,null,null
1371871956000,ms,-31.98229626752436,degrees,116.13126525655389,degrees,11918.79,m,152,bpm,2.425,m/s,318.0,m,null,null
1371871960000,ms,-31.982263578101993,degrees,116.13117196597159,degrees,11928.44,m,153,bpm,2.23,m/s,318.4,m,null,null
1371871964000,ms,-31.982178334146738,degrees,116.13113399595022,degrees,11938.56,m,153,bpm,2.44,m/s,318.79999999999995,m,null,null
1371871967000,ms,-31.982136508449912,degrees,116.13107029348612,degrees,11946.3,m,153,bpm,2.505,m/s,319.20000000000005,m,null,null
1371871968000,ms,-31.982127958908677,degrees,116.13104959018528,degrees,11948.46,m,154,bpm,2.485,m/s,319.4,m,null,null
1371871972000,ms,-31.982078505679965,degrees,116.130974823609,degrees,11957.41,m,156,bpm,2.409,m/s,320.20000000000005,m,null,null
1371871976000,ms,-31.982069704681635,degrees,116.13089402206242,degrees,11966.71,m,157,bpm,2.358,m/s,320.79999999999995,m,null,null
1371871978000,ms,-31.982107926160097,degrees,116.13089796155691,degrees,11970.94,m,158,bpm,2.251,m/s,321.20000000000005,m,null,null
1371871979000,ms,-31.982129802927375,degrees,116.1308968719095,degrees,11973.36,m,159,bpm,2.239,m/s,321.20000000000005,m,null,null
1371871984000,ms,-31.982233906164765,degrees,116.13086351193488,degrees,11985.44,m,160,bpm,2.319,m/s,321.79999999999995,m,null,null
1371871987000,ms,-31.982296518981457,degrees,116.1308498494327,degrees,11992.71,m,161,bpm,2.333,m/s,322.20000000000005,m,null,null
1371871989000,ms,-31.98231043294072,degrees,116.13081498071551,degrees,11996.46,m,161,bpm,2.334,m/s,322.4,m,null,null
1371871992000,ms,-31.982272379100323,degrees,116.1307900864631,degrees,12001.32,m,161,bpm,2.149,m/s,322.79999999999995,m,null,null
1371871995000,ms,-31.982207167893648,degrees,116.13080525770783,degrees,12008.72,m,161,bpm,2.133,m/s,323.20000000000005,m,null,null
1371871996000,ms,-31.98218177072704,degrees,116.1308001447469,degrees,12011.56,m,161,bpm,2.162,m/s,323.4,m,null,null
1371872000000,ms,-31.98212904855609,degrees,116.13072596490383,degrees,12020.69,m,161,bpm,2.158,m/s,323.79999999999995,m,null,null
1371872004000,ms,-31.98215394280851,degrees,116.13066075369716,degrees,12028.69,m,162,bpm,2.273,m/s,324.20000000000005,m,null,null
1371872010000,ms,-31.982259387150407,degrees,116.13063158467412,degrees,12041.42,m,163,bpm,2.109,m/s,325.0,m,null,null
1371872011000,ms,-31.98226584121585,degrees,116.13061532378197,degrees,12042.99,m,163,bpm,2.071,m/s,325.0,m,null,null
1371872012000,ms,-31.982276737689972,degrees,116.13061574287713,degrees,12044.17,m,164,bpm,1.995,m/s,325.0,m,null,null
1371872014000,ms,-31.982298363000154,degrees,116.13063334487379,degrees,12047.08,m,165,bpm,1.896,m/s,325.20000000000005,m,null,null
1371872020000,ms,-31.982398442924023,degrees,116.13070417195559,degrees,12060.06,m,165,bpm,1.861,m/s,325.6,m,null,null
1371872026000,ms,-31.98256306350231,degrees,116.13074775785208,degrees,12078.79,m,164,bpm,2.607,m/s,326.0,m,null,null
